,name,url,price,product_code,img_url,size,category_path,img_file
1816,Naturel Reduced Fat Spread 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=99382&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13767&storeId=10001,2.45,99382.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13041807_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,13041807_M1.jpg
1817,Cowhead Dandelion Soft Margarine 400G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=99630&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,2.65,99630.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13046546_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,13046546_M1.jpg
1818,FairPrice Olive Oil Spread 375G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=75398&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.95,75398.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13034686_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,13034686_M1.jpg
1819,FairPrice Margarine 375G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=75396&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,2.5,75396.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13034685_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,13034685_M1.jpg
1820,Natural Soft Margarine 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=38686&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.75,38686.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11146259_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,11146259_M1.jpg
1821,Naturel Reduced Fat spread Margarine 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=38462&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.9,38462.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11091040_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,11091040_M1.jpg
1822,Naturel Olive Spread 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=40648&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,4.8,40648.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12070604_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,12070604_M1.jpg
1823,Meadowlea Low Salt Margarine 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=35266&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.75,35266.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/236283_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,236283_M1.jpg
1824,Buttercup Luxury Spread 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=35586&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,1.95,35586.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/366329_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,366329_M1.jpg
1825,Meadowlea Original Margarine 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=35188&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.55,35188.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/217655_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,217655_M1.jpg
1826,Praise Polyunsaturated Margarine Spread 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=35186&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.55,35186.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/217283_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,217283_M1.jpg
1827,Meadowlea Canola Margarine 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=35342&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.75,35342.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/284852_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,284852_M1.jpg
1828,Olive Grove Classic Spread 375G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=36298&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,4.2,36298.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10117632_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,10117632_M1.jpg
1829,Olive Gold Spread W Olive Oil 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=36548&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,4.25,36548.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10316551_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,10316551_M1.jpg
1830,Olive Grove Lite Spread 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=37186&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,5.5,37186.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10591107_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,10591107_M1.jpg
1831,Praise Margarine Spread 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13688&productId=34540&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,2.45,34540.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/108664_M1.jpg,,Chilled & Frozen->Dairy Spreads->Margarine,108664_M1.jpg
1832,SCS Cheese Slice - Original Twin Pack 20S 400G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=158152&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13619&storeId=10001,6.25,158152.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13061150_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,13061150_M1.jpg
1833,SCS Cheese Slice - Reduced Fat Twin Pack 20S 400G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=162682&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13619&storeId=10001,6.25,162682.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13061854_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,13061854_M1.jpg
1834,President Cheese Sandwich with Cheddar 10S 200G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=132502&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13505&storeId=10001,4.9,132502.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13046007_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,13046007_M1.jpg
1835,SCS High Calcium Cheese Slice - Reduced Fat 10S 200G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=115006&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13688&storeId=10001,3.25,115006.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12076715_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,12076715_M1.jpg
1836,The Laughing Cow Cheese Spread - 3 Varieties 140G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=100542&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.65,100542.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13054777_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,13054777_M1.jpg
1837,The Laughing Cow Ham Flavour Cheese Spread 8S 140G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=100538&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.65,100538.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13054775_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,13054775_M1.jpg
1838,The Laughing Cow Smth  Crmy Light Chse Sprd 8S 140G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=100536&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.65,100536.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13054774_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,13054774_M1.jpg
1839,The Laughing Cow Creamy  Milky Cheese Spread 8S 128G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=100534&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.65,100534.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13054772_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,13054772_M1.jpg
1840,FairPrice Processed Cheddar Cheese 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=74674&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,4.15,74674.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13015984_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,13015984_M1.jpg
1841,The Laughing Cow B Chse Spd - Plain 24S 125G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=75352&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13505&storeId=10001,5.75,75352.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13033392_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,13033392_M1.jpg
1842,FairPrice Cheese Slices Promo Pack 3X12S 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=74310&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,7.9,74310.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13004600_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,13004600_M1.jpg
1843,Chesdale Cheddar Cheese Spread 24S 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=67784&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,7.45,67784.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12369809_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,12369809_M1.jpg
1844,Kraft Processed Cheddar Cheese 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=37500&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,5.45,37500.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10729241_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,10729241_M1.jpg
1845,Kraft Ori Philadelphia Block Cream Cheese 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=38306&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,5.75,38306.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11036121_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,11036121_M1.jpg
1846,Kraft Light Phila Cream Cheese 80 LFat - Tub 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=38304&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,4.95,38304.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11035954_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,11035954_M1.jpg
1847,Kraft Origl Phila Crm Chse Sprd 60 LFat - Tub 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=38302&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,4.95,38302.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11035938_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,11035938_M1.jpg
1848,SCS High Calcium Cheese Slice - Original 10S 200G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=40706&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13688&storeId=10001,3.25,40706.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12077697_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,12077697_M1.jpg
1849,Cowhead Cheese Slices 12S 3 Value PK 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=40632&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,7.95,40632.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12056466_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,12056466_M1.jpg
1850,Kraft Hi-Calcium Singles - 25 Less Fat 12S 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=34702&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,5.85,34702.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/131110_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,131110_M1.jpg
1851,FairPrice Cheese Slices 12Slices 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=35920&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13505&storeId=10001,3.95,35920.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/451790_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,451790_M1.jpg
1852,Kraft Hi-Calcium Singles - 60 Less Fat 12S 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=35394&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,5.85,35394.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/322090_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,322090_M1.jpg
1853,Kraft Hi-Calcium Singles Value Pack 24S 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=34542&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,7.95,34542.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/108870_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,108870_M1.jpg
1854,FairPrice Reduced Fat Cheese Slices 12Slices 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=37054&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,3.25,37054.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10545661_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,10545661_M1.jpg
1855,Chesdale 12Singles Plain Hi-Calcium V Pk - 2Sx250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13690&productId=36140&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13520&storeId=10001,7.85,36140.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/711582_M1.jpg,,Chilled & Frozen->Dairy Spreads->Processed Cheese,711582_M1.jpg
